arm,athlete_band,fixture_id,max_day_minutes,mean_day_minutes,n_active_days,n_hard_days,n_long_runs,n_quality_days,n_rest_days,plan_days,plan_id,plan_path,race_phase,readiness,recovery_capability,score,session_signature,source_family,source_leaks,source_model,structural_score,structural_score_version,style,style_n_citations,style_n_claim_attributions,style_n_data_notes,style_purpose_chars,style_title_chars,style_workout_chars,total_minutes,violations
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","82.0","40.857142857142854","5.0","0.0","1.0","0.0","2.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s003","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s003.json","peak","high","high","92.0","strength:21:0:0|easy:48:0:0|aerobic:76:0:0|long:59:0:0|aerobic:82:0:0|rest:0:1:0|rest:0:1:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","8.0","7.0","3.0","324.0","70.0","285.0","286.0","[""too_few_hard_days""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","58.0","25.285714285714285","4.0","0.0","0.0","0.0","3.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s004","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s004.json","peak","high","high","78.571","easy:48:0:0|rest:0:1:0|easy:51:0:0|rest:0:1:0|rest:0:1:0|cross:58:0:0|strength:20:0:0","programmatic","[]","None","78.571","structural_score_v1.0.0","trailrunning","9.0","7.0","3.0","315.0","70.0","259.0","177.0","[""missing_long_run"", ""too_few_hard_days"", ""too_many_rest_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","92.0","40.857142857142854","6.0","1.0","1.0","1.0","1.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s005","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s005.json","peak","high","high","100.0","easy:26:0:0|easy:40:0:0|easy:39:0:0|long:92:0:0|tempo:39:0:1|aerobic:50:0:0|rest:0:1:0","programmatic","[]","None","100.0","structural_score_v1.0.0","trailrunning","8.0","6.0","4.0","354.0","64.0","296.0","286.0","[]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","74.0","37.714285714285715","6.0","0.0","1.0","0.0","1.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s006","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s006.json","peak","high","high","92.0","easy:23:0:0|easy:40:0:0|aerobic:65:0:0|strength:28:0:0|rest:0:1:0|long:74:0:0|easy:34:0:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","8.0","6.0","3.0","342.0","67.0","286.0","264.0","[""too_few_hard_days""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","43.0","18.142857142857142","4.0","2.0","0.0","2.0","3.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s007","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s007.json","peak","high","high","71.429","easy:20:0:0|rest:0:1:0|tempo:43:0:1|rest:0:1:0|cross:31:0:0|tempo:33:0:1|rest:0:1:0","programmatic","[]","None","71.429","structural_score_v1.0.0","trailrunning","9.0","8.0","7.0","340.0","72.0","275.0","127.0","[""missing_long_run"", ""too_many_hard_days"", ""too_many_rest_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","60.0","34.857142857142854","5.0","0.0","0.0","0.0","2.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s008","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s008.json","peak","high","high","84.0","easy:48:0:0|easy:39:0:0|rest:0:1:0|easy:43:0:0|rest:0:1:0|cross:60:0:0|easy:54:0:0","programmatic","[]","None","84.0","structural_score_v1.0.0","trailrunning","7.0","8.0","3.0","327.0","62.0","271.0","244.0","[""missing_long_run"", ""too_few_hard_days""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","53.0","30.714285714285715","5.0","2.0","0.0","2.0","2.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s009","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s009.json","peak","high","high","84.0","hills:53:0:1|easy:33:0:0|rest:0:1:0|easy:53:0:0|rest:0:1:0|hills:41:0:1|easy:35:0:0","programmatic","[]","None","84.0","structural_score_v1.0.0","trailrunning","9.0","6.0","8.0","332.0","64.0","287.0","215.0","[""missing_long_run"", ""too_many_hard_days""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","58.0","37.42857142857143","6.0","1.0","0.0","1.0","1.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s010","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s010.json","peak","high","high","92.0","tempo:36:0:1|easy:49:0:0|easy:50:0:0|rest:0:1:0|easy:35:0:0|easy:34:0:0|cross:58:0:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","8.0","6.0","3.0","353.0","67.0","285.0","262.0","[""missing_long_run""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","64.0","34.42857142857143","6.0","2.0","0.0","2.0","1.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s011","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s011.json","peak","high","high","84.0","strength:34:0:0|cross:41:0:0|cross:33:0:0|tempo:32:0:1|aerobic:64:0:0|tempo:37:0:1|rest:0:1:0","programmatic","[]","None","84.0","structural_score_v1.0.0","trailrunning","9.0","8.0","4.0","351.0","89.0","294.0","241.0","[""missing_long_run"", ""too_many_hard_days""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","65.0","31.142857142857142","5.0","0.0","1.0","0.0","2.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s012","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s012.json","peak","high","high","92.0","easy:37:0:0|cross:48:0:0|easy:47:0:0|rest:0:1:0|rest:0:1:0|long:65:0:0|easy:21:0:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","6.0","11.0","11.0","322.0","62.0","275.0","218.0","[""too_few_hard_days""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","76.0","32.857142857142854","5.0","1.0","0.0","1.0","2.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s013","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s013.json","peak","high","high","92.0","easy:20:0:0|aerobic:76:0:0|tempo:49:0:1|easy:44:0:0|rest:0:1:0|strength:41:0:0|rest:0:1:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","6.0","6.0","6.0","347.0","72.0","280.0","230.0","[""missing_long_run""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","64.0","40.857142857142854","6.0","1.0","0.0","1.0","1.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s014","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s014.json","peak","high","high","92.0","rest:0:1:0|easy:57:0:0|easy:37:0:0|strength:31:0:0|aerobic:52:0:0|aerobic:64:0:0|tempo:45:0:1","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","6.0","6.0","3.0","355.0","75.0","295.0","286.0","[""missing_long_run""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","64.0","22.714285714285715","4.0","0.0","0.0","0.0","3.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s015","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s015.json","peak","high","high","76.0","easy:42:0:0|rest:0:1:0|easy:33:0:0|rest:0:1:0|easy:64:0:0|rest:0:1:0|strength:20:0:0","programmatic","[]","None","76.0","structural_score_v1.0.0","trailrunning","7.0","6.0","3.0","326.0","64.0","259.0","159.0","[""missing_long_run"", ""too_few_hard_days"", ""too_many_rest_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","43.0","30.428571428571427","6.0","2.0","0.0","2.0","1.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s016","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s016.json","peak","high","high","84.0","easy:43:0:0|tempo:38:0:1|strength:34:0:0|easy:42:0:0|hills:36:0:1|strength:20:0:0|rest:0:1:0","programmatic","[]","None","84.0","structural_score_v1.0.0","trailrunning","8.0","9.0","5.0","363.0","81.0","285.0","213.0","[""missing_long_run"", ""too_many_hard_days""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","57.0","33.857142857142854","6.0","2.0","1.0","2.0","1.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s017","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s017.json","peak","high","high","87.0","hills:46:0:1|hills:39:0:1|easy:57:0:0|easy:20:0:0|long:44:0:0|easy:31:0:0|rest:0:1:0","programmatic","[]","None","87.0","structural_score_v1.0.0","trailrunning","7.0","5.0","5.0","340.0","64.0","299.0","237.0","[""hard_days_too_close"", ""too_many_hard_days""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","92.0","37.857142857142854","5.0","0.0","1.0","0.0","2.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s018","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s018.json","peak","high","high","92.0","rest:0:1:0|long:74:0:0|cross:20:0:0|rest:0:1:0|easy:47:0:0|aerobic:92:0:0|easy:32:0:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","9.0","6.0","3.0","317.0","65.0","282.0","265.0","[""too_few_hard_days""]"
"programmatic","A1","ab_A1__r_high__rc_high__ph_peak","71.0","40.0","6.0","2.0","2.0","2.0","1.0","7","ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s019","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__prog__exp_t000__s019.json","peak","high","high","89.0","tempo:35:0:1|easy:41:0:0|rest:0:1:0|easy:31:0:0|long:66:0:0|tempo:36:0:1|long:71:0:0","programmatic","[]","None","89.0","structural_score_v1.0.0","trailrunning","8.0","7.0","3.0","367.0","66.0","299.0","280.0","[""multiple_long_runs"", ""too_many_hard_days""]"
"llm","A1","ab_A1__r_high__rc_high__ph_peak","51.0","37.142857142857146","6.0","0.0","0.0","0.0","1.0","7","ab_A1__r_high__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s000","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s000.json","peak","high","high","84.0","easy:35:0:0|easy:38:0:0|easy:45:0:0|easy:43:0:0|rest:0:1:0|easy:48:0:0|easy:51:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","84.0","structural_score_v1.0.0","trailrunning","8.0","14.0","3.0","1540.0","56.0","321.0","260.0","[""missing_long_run"", ""too_few_hard_days""]"
"llm","A1","ab_A1__r_high__rc_high__ph_peak","51.0","37.142857142857146","6.0","0.0","0.0","0.0","1.0","7","ab_A1__r_high__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s001","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s001.json","peak","high","high","84.0","easy:35:0:0|easy:38:0:0|easy:45:0:0|easy:43:0:0|rest:0:1:0|easy:48:0:0|easy:51:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","84.0","structural_score_v1.0.0","trailrunning","7.0","8.0","3.0","1167.0","56.0","321.0","260.0","[""missing_long_run"", ""too_few_hard_days""]"
"llm","A1","ab_A1__r_high__rc_high__ph_peak","51.0","37.142857142857146","6.0","0.0","0.0","0.0","1.0","7","ab_A1__r_high__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s002","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s002.json","peak","high","high","84.0","easy:35:0:0|easy:38:0:0|easy:45:0:0|easy:43:0:0|rest:0:1:0|easy:48:0:0|easy:51:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","84.0","structural_score_v1.0.0","trailrunning","18.0","13.0","3.0","321.0","56.0","323.0","260.0","[""missing_long_run"", ""too_few_hard_days""]"
"llm","A1","ab_A1__r_high__rc_high__ph_peak","51.0","32.142857142857146","5.0","0.0","0.0","0.0","2.0","7","ab_A1__r_high__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s003","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s003.json","peak","high","high","84.0","rest:0:1:0|easy:38:0:0|easy:45:0:0|easy:43:0:0|rest:0:1:0|easy:48:0:0|easy:51:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","84.0","structural_score_v1.0.0","trailrunning","8.0","16.0","5.0","357.0","56.0","276.0","225.0","[""missing_long_run"", ""too_few_hard_days""]"
"llm","A1","ab_A1__r_high__rc_high__ph_peak","51.0","37.142857142857146","6.0","0.0","0.0","0.0","1.0","7","ab_A1__r_high__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s004","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s004.json","peak","high","high","84.0","easy:35:0:0|easy:38:0:0|easy:45:0:0|easy:43:0:0|rest:0:1:0|easy:48:0:0|easy:51:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","84.0","structural_score_v1.0.0","trailrunning","8.0","14.0","3.0","1018.0","56.0","320.0","260.0","[""missing_long_run"", ""too_few_hard_days""]"
"llm","A1","ab_A1__r_high__rc_high__ph_peak","166.0","40.857142857142854","5.0","0.0","0.0","0.0","2.0","7","ab_A1__r_high__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s005","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s005.json","peak","high","high","84.0","rest:0:1:0|easy:30:0:0|easy:30:0:0|easy:30:0:0|rest:0:1:0|easy:30:0:0|easy:166:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","84.0","structural_score_v1.0.0","trailrunning","7.0","2.0","3.0","470.0","56.0","192.0","286.0","[""missing_long_run"", ""too_few_hard_days""]"
"llm","A1","ab_A1__r_high__rc_low__ph_base","67.0","48.142857142857146","6.0","0.0","0.0","0.0","1.0","7","ab_A1__r_high__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s000","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s000.json","base","high","low","84.3","easy:60:0:0|strength:45:0:0|aerobic:67:0:0|rest:0:1:0|easy:60:0:0|strength:45:0:0|aerobic:60:0:0","gemma","[]","google/gemma-3-4b-it","84.3","structural_score_v1.0.0","trailrunning","13.0","13.0","3.0","595.0","78.0","410.0","337.0","[""missing_long_run"", ""too_few_rest_days"", ""weekly_load_outside_fixture_band""]"
"llm","A1","ab_A1__r_high__rc_low__ph_base","60.0","48.142857142857146","6.0","0.0","0.0","0.0","1.0","7","ab_A1__r_high__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s001","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s001.json","base","high","low","84.3","easy:37:0:0|easy:60:0:0|easy:60:0:0|rest:0:1:0|easy:60:0:0|easy:60:0:0|easy:60:0:0","gemma","[]","google/gemma-3-4b-it","84.3","structural_score_v1.0.0","trailrunning","11.0","9.0","3.0","809.0","56.0","299.0","337.0","[""missing_long_run"", ""too_few_rest_days"", ""weekly_load_outside_fixture_band""]"
"llm","A1","ab_A1__r_high__rc_low__ph_base","60.0","48.142857142857146","6.0","0.0","0.0","0.0","1.0","7","ab_A1__r_high__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s002","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s002.json","base","high","low","84.3","rest:0:1:0|aerobic:37:0:0|aerobic:60:0:0|aerobic:60:0:0|aerobic:60:0:0|aerobic:60:0:0|aerobic:60:0:0","gemma","[]","google/gemma-3-4b-it","84.3","structural_score_v1.0.0","trailrunning","15.0","13.0","3.0","477.0","74.0","259.0","337.0","[""missing_long_run"", ""too_few_rest_days"", ""weekly_load_outside_fixture_band""]"
"llm","A1","ab_A1__r_high__rc_low__ph_base","60.0","48.142857142857146","6.0","0.0","0.0","0.0","1.0","7","ab_A1__r_high__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s003","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s003.json","base","high","low","84.3","aerobic:37:0:0|aerobic:60:0:0|aerobic:60:0:0|rest:0:1:0|aerobic:60:0:0|aerobic:60:0:0|aerobic:60:0:0","gemma","[]","google/gemma-3-4b-it","84.3","structural_score_v1.0.0","trailrunning","14.0","8.0","3.0","913.0","74.0","314.0","337.0","[""missing_long_run"", ""too_few_rest_days"", ""weekly_load_outside_fixture_band""]"
"llm","A1","ab_A1__r_high__rc_low__ph_base","60.0","48.142857142857146","6.0","0.0","0.0","0.0","1.0","7","ab_A1__r_high__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s004","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s004.json","base","high","low","84.3","aerobic:37:0:0|aerobic:60:0:0|aerobic:60:0:0|rest:0:1:0|aerobic:60:0:0|aerobic:60:0:0|aerobic:60:0:0","gemma","[]","google/gemma-3-4b-it","84.3","structural_score_v1.0.0","trailrunning","13.0","15.0","7.0","1159.0","74.0","113.0","337.0","[""missing_long_run"", ""too_few_rest_days"", ""weekly_load_outside_fixture_band""]"
"llm","A1","ab_A1__r_high__rc_low__ph_base","60.0","48.142857142857146","6.0","0.0","0.0","0.0","1.0","7","ab_A1__r_high__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s005","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s005.json","base","high","low","84.3","easy:37:0:0|easy:60:0:0|easy:60:0:0|rest:0:1:0|easy:60:0:0|easy:60:0:0|easy:60:0:0","gemma","[]","google/gemma-3-4b-it","84.3","structural_score_v1.0.0","trailrunning","13.0","13.0","3.0","1039.0","56.0","299.0","337.0","[""missing_long_run"", ""too_few_rest_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A1","ab_A1__r_high__rc_low__ph_base","97.0","48.142857142857146","6.0","0.0","2.0","0.0","1.0","7","ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s000","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s000.json","base","high","low","89.3","long:97:0:0|long:81:0:0|aerobic:30:0:0|easy:50:0:0|rest:0:1:0|strength:29:0:0|easy:50:0:0","programmatic","[]","None","89.3","structural_score_v1.0.0","trailrunning","5.0","1.0","3.0","337.0","67.0","290.0","337.0","[""multiple_long_runs"", ""too_few_rest_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A1","ab_A1__r_high__rc_low__ph_base","57.0","30.571428571428573","6.0","2.0","0.0","2.0","1.0","7","ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s001","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s001.json","base","high","low","74.0","rest:0:1:0|easy:22:0:0|tempo:45:0:1|hills:57:0:1|easy:34:0:0|easy:20:0:0|easy:36:0:0","programmatic","[]","None","74.0","structural_score_v1.0.0","trailrunning","19.0","6.0","3.0","361.0","65.0","293.0","214.0","[""hard_days_too_close"", ""missing_long_run"", ""too_few_rest_days"", ""too_many_hard_days""]"
"programmatic","A1","ab_A1__r_high__rc_low__ph_base","60.0","28.857142857142858","5.0","1.0","0.0","1.0","2.0","7","ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s002","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s002.json","base","high","low","92.0","easy:26:0:0|cross:60:0:0|rest:0:1:0|rest:0:1:0|cross:29:0:0|easy:41:0:0|tempo:46:0:1","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","9.0","7.0","4.0","329.0","73.0","277.0","202.0","[""missing_long_run""]"
"programmatic","A1","ab_A1__r_high__rc_low__ph_base","101.0","45.285714285714285","5.0","0.0","2.0","0.0","2.0","7","ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s003","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s003.json","base","high","low","96.3","strength:21:0:0|easy:48:0:0|aerobic:76:0:0|long:71:0:0|long:101:0:0|rest:0:1:0|rest:0:1:0","programmatic","[]","None","96.3","structural_score_v1.0.0","trailrunning","13.0","6.0","3.0","324.0","67.0","283.0","317.0","[""multiple_long_runs"", ""weekly_load_outside_fixture_band""]"
"programmatic","A1","ab_A1__r_high__rc_low__ph_base","62.0","31.285714285714285","4.0","0.0","1.0","0.0","3.0","7","ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s004","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s004.json","base","high","low","100.0","easy:48:0:0|rest:0:1:0|easy:51:0:0|rest:0:1:0|rest:0:1:0|cross:58:0:0|long:62:0:0","programmatic","[]","None","100.0","structural_score_v1.0.0","trailrunning","11.0","8.0","3.0","309.0","62.0","267.0","219.0","[]"
"programmatic","A1","ab_A1__r_high__rc_low__ph_base","109.0","44.0","6.0","1.0","1.0","1.0","1.0","7","ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s005","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s005.json","base","high","low","95.0","easy:26:0:0|easy:40:0:0|easy:39:0:0|long:109:0:0|tempo:42:0:1|aerobic:52:0:0|rest:0:1:0","programmatic","[]","None","95.0","structural_score_v1.0.0","trailrunning","9.0","9.0","6.0","354.0","64.0","297.0","308.0","[""too_few_rest_days""]"
"programmatic","A1","ab_A1__r_high__rc_low__ph_base","88.0","46.142857142857146","6.0","0.0","2.0","0.0","1.0","7","ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s006","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A1__r_high__rc_low__ph_base__prog__exp_t000__s006.json","base","high","low","90.7","easy:23:0:0|easy:40:0:0|aerobic:65:0:0|long:73:0:0|rest:0:1:0|long:88:0:0|easy:34:0:0","programmatic","[]","None","90.7","structural_score_v1.0.0","trailrunning","11.0","6.0","3.0","336.0","59.0","294.0","323.0","[""multiple_long_runs"", ""too_few_rest_days"", ""weekly_load_outside_fixture_band""]"
